country_code,location,name,coordinates
NL,HRI,Hemrik,5302N 00608E
NL,HIA,Hendrik-Ido-Ambacht,5151N 00438E
NL,HGL,Hengelo,
NL,HNG,Hengelo,5203N 00619E
NL,HEV,Hengevelde,5212N 00638E
NL,HNZ,Hengstdijk,5121N 00400E
NL,HRK,Herkenbosch,
NL,HKI,Herkingen,
NL,HPN,Herpen,5146N 00539E
NL,ZAY,Herten,5111N 00558E
NL,HRT,Hertme,5219N 00646E
NL,HVD,Herveld,
NL,HER,Herven,5142N 00519E
NL,HWJ,Herwijnen,5149N 00508E
NL,HBT,het Bildt,5317N 00540E
NL,HTR,Heteren,
NL,HUK,Heukelum,5152N 00504E
NL,HUM,Heumen,5146N 00551E
NL,HEU,Heurne,
NL,HES,Heusden,5144N 00508E
NL,HYY,Heythuysen,
NL,HKM,Hijkersmilde,5256N 00626E
NL,HJM,Hijum,5318N 00446E
NL,HIL,Hillegom,
NL,HVK,Hilvarenbeek,5129N 00508E
NL,HVS,Hilversum,
NL,HLP,Hindeloopen,5257N 00524E
NL,HPH,Hippolytushoef,5254N 00458E
NL,ZAX,Hoek,5119N 00346E
NL,HVH,Hoek van Holland,5158N 00407E
NL,HBR,Hoensbroek,
NL,HZR,Hoenzadriel,5145N 00520E
NL,HOE,Hoevelaken,
NL,HON,Hoeven,
NL,HTW,Hof Van Twente,5214N 00635E
NL,HBU,Hogebrug,5202N 00448E
NL,HKN,Hollands Kroon,5252N 00449E
NL,HSO,Holsloot,5243N 00648E
NL,HOT,Holt,5232N 00620E
NL,HLT,Holten,
NL,HME,Holtheme,5237N 00642E
NL,HLW,Holwerd,5323N 00553E
NL,HNS,Honselersdijk,
NL,HTN,Hontenisse,
NL,HFD,Hoofddorp,
NL,HPL,Hoofdplaat,5122N 00339E
NL,HMD,Hooge Mierde,5123N 00507E
NL,HOZ,Hooge Zwaluwe,
NL,HGX,Hooge-Hexel,5224N 00633E
NL,HO2,Hoogeloon,5123N 00516E
NL,HOH,Hoogerheide,
NL,HMI,Hoogersmilde,5254N 00624E
NL,HOV,Hoogeveen,
NL,HZD,Hoogezand,5310N 00646E
NL,HGZ,Hoogezand-Sappemeer,5309N 00645E
NL,HKP,Hoogkarspel,
NL,HKK,Hoogkerk,5313N 00630E
NL,HOL,Hoogland,
NL,HOG,Hooglanderveen,
NL,HGM,Hoogmade,5210N 00435E
NL,HOS,Hoog-Soeren,5213N 00553E
NL,HGV,Hoogvliet,
NL,HOO,Hoogwoud,5243N 00456E
NL,HRN,Hoorn,
NL,HNA,Hoornaar,
NL,HPT,Hoptille,
NL,HOR,Hordijkerveld,
NL,HOX,Horn,5112N 00556E
NL,HSS,Horssen,5151N 00537E
NL,HRS,Horst,
NL,HSA,Horst aan de Maas,5127N 00603E
NL,HOU,Houten,
NL,HTH,Huis ter Heide,
NL,HUS,Huissen,5156N 00556E
NL,HUI,Huizen,
NL,HLS,Hulsen,5222N 00628E
NL,OSR,Hulshorst,5222N 00544E
NL,HUL,Hulst,
NL,HML,Hummelo,5200N 00614E
NL,HUN,Hunsel,5111N 00549E
NL,IDS,Idskenhuizen,5256N 05430E
NL,IJH,Ijhorst,5240N 00618E
NL,JST,IJlst,5301N 00537E
NL,IJM,IJmuiden/Velsen,5228N 00436E
NL,ISM,IJsselmuiden,5234N 00555E
NL,IJI,IJsselstein,5201N 00503E
NL,SL7,Ijsselsteyn,5129N 00554E
NL,IZD,IJzendijke,5119N 00337E
NL,ILO,Illikhoven,5104N 00549E
NL,ILP,Ilpendam,
NL,ING,Ingen,5158N 00529E
NL,ITR,Itteren,5054N 00542E
NL,ITT,Ittervoort,
NL,JSP,Jisp,5230N 00450E
NL,JOU,Joure,
NL,JLD,Julianadorp,
NL,JNE,Junne,5231N 00630E
NL,KAG,Kaag,
NL,KAA,Kaag en Braassem,5212N 00438E
NL,KTS,Kaatsheuvel,
NL,KKO,Kakeshoek,
NL,KMR,Kamerik,
NL,KAM,Kampen,
NL,KAD,Kamperland,5134N 00342E
NL,KTN,Kantens,5322N 00638E
NL,KAV,Kapel-Avezaath,5153N 00523E
NL,KPL,Kapelle,5128N 00357E
NL,KAP,Kapellebrug,
NL,KTV,Katerveer,5230N 00604E
NL,KTJ,Katlijk,5257N 00603E
NL,KAT,Kats,5134N 00352E
NL,KWK,Katwijk,
NL,KWI,Katwijk,5145N 00552E
NL,KWR,Katwijk aan den Rijn,5212N 00425E
NL,KAZ,Katwijk aan Zee,5212N 00425E
NL,KWO,Katwoude,5228N 00502E
NL,KNT,Keent,5142N 00542E
NL,KEB,Keijenborg,
NL,KZV,Keizersveer,5143N 00454E
NL,KEK,Kekerdom,5152N 00600E
NL,KDK,Keldonk,5135N 00535E
NL,KPE,Kelpen,5113N 00550E
NL,KRD,Kerkdriel,5146N 00520E
NL,KER,Kerkrade,
NL,KEW,Kerkwijk,5147N 00513E
NL,KSL,Kessel,
NL,KST,Kesteren,
NL,KHV,Ketelhaven,5235N 00545E
NL,KIJ,Kinderdijk,
NL,KLW,Klaaswaal,
NL,KBK,Klarenbeek,5210N 00605E
NL,KLZ,Klazienaveen,5244N 00700E
NL,KNZ,Klein-Zundert,5129N 00439E
NL,KLN,Klimmen,5053N 00553E
NL,KOT,Kloetinge,5130N 00355E
NL,KTL,Kloosterburen,5309N 00559E
NL,KLV,Kloosterveen,5300N 00631E
NL,KLT,Kloosterzande,
NL,KLU,Klundert,
NL,KDJ,Koedijk,5240N 00445E
NL,KOE,Koekange,5242N 00619E
NL,KWT,Koewacht,
NL,KOL,Koggenland,5238N 00457E
NL,KHA,Kolham,5311N 00644E
NL,KHR,Kolhorn,5248N 00453E
NL,KLM,Kollum,5317N 00609E
NL,KUN,Kollumerland en Nieuwkruisland,5317N 00608E
NL,KML,Kommerzijl,5317N 00620E
NL,KGH,Konigsbosch,5103N 00557E
NL,KGT,Koningslust,5121N 00600E
NL,KGZ,Koog aan de Zaan,5228N 00448E
NL,ZBB,Kootstertille,5313N 00606E
NL,KW2,Kootwijkerbroek,5209N 00540E
NL,KOI,Korendijk,5148N 00419E
NL,ZAN,Kornhorn,5311N 00615E
NL,KWZ,Kornwerderzand,5304N 00520E
NL,KHM,Kortehemmen,5304N 00605E
NL,KTH,Kortenhoef,
NL,KOG,Kortgene,
NL,KOR,Koudekerk aan den Rijn,5208N 00436E
NL,KOK,Koudekerke,
NL,KDM,Koudum,5255N 00527E
NL,IJK,Krabbendijke,5126N 00407E
NL,KGB,Kraggenburg,5239N 00553E
NL,KMS,Krammersluizen,
NL,KRE,Kreil,5248N 00452E
NL,KRP,Krimpen aan de Lek,5154N 00438E
NL,KAI,Krimpen aan den IJssel,5155N 00436E
NL,KDO,Kring van Dorth,5213N 00616E
NL,KRM,Krommenie,
NL,KNG,Kronenberg,5125N 00600E
NL,KRU,Kruiningen,
NL,KLD,Kruisland,5134N 00425E
NL,KDS,Kudelstaart,5214N 00445E
NL,KHO,Kuikhorne,5315N 00601E
NL,KWA,Kwadendamme,
NL,KWJ,Kwadijk,5232N 00459E
NL,KWS,Kwintsheul,
NL,LGK,Laag-Keppel,5200N 00613E
NL,LAA,Laarbeek,5132N 00538E
NL,LTS,Laatste Stuiver,
NL,LMI,Lage Mierde,5124N 00509E
NL,LAW,Lage Weide,
NL,LZA,Lage Zwaluwe,5143N 00444E
NL,LGD,Lageland,5314N 00643E
NL,LWE,Lalleweer,5317N 00700E
NL,LBG,Lambertschaag,5245N 00501E
NL,LAD,Landerd,5142N 00540E
NL,LGB,Landgoed Baest,
NL,LAF,Landgraaf,
NL,LAM,Landsmeer,
NL,LAK,Langbroek,5201N 00521E
NL,LIK,Langedijk (Gemeente),5241N 00448E
NL,LGI,Langelille,5251N 00551E
NL,LGO,Langelo,5306N 00627E
NL,LAB,Langenboom,5142N 00544E
NL,LAG,Langerak,
NL,LWG,Langeweg,5139N 00440E
NL,LZG,Langezwaag,
NL,LGW,Langweer,5258N 00543E
NL,LSG,Lansingerland,5159N 00430E
NL,LAR,Laren,
NL,LTU,Lathum,5159N 00601E
NL,LAN,Lauwersoog,
NL,LWI,Lauwerzijl,5319N 00618E
NL,LEE,Leek,
NL,NDE,Leende,5121N 00533E
NL,LES,Leens,5322N 00623E
NL,LRB,Leerbroek,5154N 00503E
NL,LRD,Leerdam,
NL,LER,Leersum,
NL,LWR,Leeuwarden,
NL,LUW,Leeuwarderadeel,5316N 00546E
NL,LID,Leiden,
NL,LDD,Leiderdorp,
NL,LDS,Leidschendam,
NL,LSV,Leidschendam-Voorburg,5205N 00424E
NL,LMU,Leimuiden,
NL,LRU,Leimuiderbrug,5214N 00440E
NL,LEK,Lekkerkerk,
NL,LKK,Lekkum,5314N 00549E
NL,LEY,Lelystad,
NL,ELE,Lemelerveld,5227N 00621E
NL,LMR,Lemmer,
NL,LEM,Lemsterland,
NL,LNT,Lent,
NL,LEO,Leons,5307N 00528E
NL,LEP,Lepelstraat,5156N 00435E
NL,TTE,Lettele,5217N 00616E
NL,LED,Leudal,5151N 00554E
NL,LNN,Leunen,5131N 00559E
NL,LEU,Leusden,
NL,LTH,Leuth,
NL,GEL,Leuvenheim,5205N 00608E
NL,LEV,Leveroij,5115N 00551E
NL,LWD,Lewedorp,5129N 00345E
NL,LXM,Lexmond,
NL,LCV,Lichtenvoorde,
NL,LMP,Liempde,5134N 00522E
NL,LIE,Lienden,
NL,LEN,Lieren,5210N 06000E
NL,LRP,Lierop,5125N 00540E
NL,LSH,Lieshout,5131N 00535E
NL,LSL,Liessel,5124N 00549E
NL,LIJ,Lijnden,5221N 00446E
NL,LIM,Limbricht,5101N 00550E
NL,LME,Limmel,5052N 00542E
NL,LMM,Limmen,
NL,LIW,Lingewaal,5153N 00507E
NL,LIR,Lingewaard,5153N 00554E
NL,LIN,Linne,5109N 00556E
NL,LSC,Linschoten,
NL,LIO,Lintelo,5156N 06310E
NL,LWO,Lippenwoude,5258N 00539E
NL,QDG,Lisse,
NL,LBK,Lisserbroek,
NL,LIT,Lith,
NL,LTO,Lithoijen,5148N 00528E
NL,LIL,Littenseradeel,5307N 00535E
NL,LOB,Lobith,
NL,LCH,Lochem,
NL,LON,Loenen,
NL,LAV,Loenen aan de Vecht,
NL,LNO,Loenersloot,5214N 00500E
NL,LOM,Lomm,
NL,LOO,Loo,5156N 00559E
NL,LOZ,loon op zand,5138N 00505E
NL,LSB,Loosbroek,5140N 00530E
NL,ZAQ,Loosdrecht,5213N 00504E
NL,LPK,Lopik,
NL,LKL,Lopikerkapel,5200N 00503E
NL,LPM,Loppersum,5320N 00645E
NL,LOS,Losser,
NL,LTM,Lottum,5128N 00610E
NL,LTN,Lunteren,5205N 00537E
NL,LJB,Lutjebroek,5242N 00512E
NL,LWK,Lutjewinkel,5246N 00453E
NL,LGE,Luttelgeest,5245N 00551E
NL,LTT,Luttenberg,5224N 00622E
NL,LYG,Luyksgestel,5117N 00519E
NL,MHZ,Maarheeze,5119N 00536E
NL,MHU,Maarhuizen,5321N 00630E
NL,MAV,Maarn,5204N 00521E
NL,MAB,Maarsbergen,
NL,MSS,Maarssen,
NL,MRS,Maarssenbroek,
NL,MRT,Maartensdijk,
NL,MSB,Maasbracht,
NL,ZBC,Maasbree,5121N 00603E
NL,MSD,Maasdam,
NL,MDK,Maasdijk,5158N 00413E
NL,MDR,Maasdriel,5146N 00520E
NL,MGW,Maasgouw,5109N 00554E
NL,MAA,Maashees,5134N 00602E
NL,MAL,Maasland,
NL,MSL,Maassluis,
NL,MST,Maastricht,
NL,MSV,Maasvlakte,
NL,MAC,Macharen,5148N 05330E
NL,QDJ,Made,
NL,MKG,Makkinga,5259N 00613E
NL,MAK,Makkum,5303N 00524E
NL,MAD,Malden,
NL,MJA,Mandjeswaard,5234N 00555E
NL,MTN,Mantinge,5248N 00637E
NL,MRK,Maren-Kessel,5148N 00524E
NL,ZBF,Margraten,5049N 00549E
NL,MHO,Mariahout,5132N 00534E
NL,MAR,Markelo,
NL,MKN,Marken,5228N 00506E
NL,MAN,Marknesse,
NL,MRR,Marrum,5320N 00548E
NL,MRU,Marssum,5313N 00544E
NL,MRM,Marum,5309N 00616E
NL,MAU,Maurik,
NL,MEC,Mechelen,5047N 00555E
NL,MED,Meddo,5201N 00642E
NL,MDM,Medemblik,
NL,MEK,Meeden,5308N 00656E
NL,MEE,Meer,
NL,MKK,Meerkerk,5155N 00500E
NL,MEW,Meerlo-Wansum,
NL,MES,Meers,
NL,MRN,Meerssen,5053N 00545E
NL,MWE,Meeuwen,5143N 00500E
NL,MEG,Megchelen,5150N 00624E
NL,MGN,Megen,5149N 00534E
NL,MEJ,Meijel,5121N 00553E
NL,MDO,Melderslo,5128N 00605E
NL,MCK,Melick,
NL,MKU,Meliskere,5131N 00331E
NL,MSA,Melissant,5146N 00404E
NL,MNU,Menaldum,5313N 00540E
NL,MLD,Menaldumadeel,5313N 00540E
NL,MSW,Mensingeweer,5321N 00628E
NL,MTW,Menterwolde,5308N 00652E
NL,MEP,Meppel,
NL,MEB,Merkelbeek,
NL,MEH,Mesch,
NL,GE7,Meteren,5152N 00517E
NL,MTK,Meterik,5127N 00602E
NL,MLA,Middelaar,5144N 00555E
NL,MDB,Middelbeers,
NL,MID,Middelburg,
NL,MDL,Middelburg,5130N 00336E
NL,MIH,Middelharnis,
NL,MVE,Middelie,
NL,MDU,Middelstum,5321N 00639E
NL,MIZ,Midden Zeeland Apt,5130N 00343E
NL,MDI,Middenbeemster,5233N 04055E
NL,MDF,Midden-Delfland,5159N 00419E
NL,MDD,Midden-Drenthe,5252N 00631E
NL,ZBD,Middenmeer,5248N 00500E
NL,MWD,Midwolda,5312N 00700E
NL,MIE,Mierlo,5126N 00537E
NL,MIJ,Mijdrecht,
NL,MNH,Mijnsheerenland,5148N 00429E
NL,MDT,Mildert,
NL,MZE,Milheeze,5130N 00546E
NL,MLL,Mill,
NL,MSH,Mill en Sint Hubert,5141N 00547E
NL,MLR,Millingen aan de Rijn,5152N 00603E
NL,MBK,Milsbeek,
NL,M9G,Minnertsga,5315N 00536E
NL,MOE,Moerdijk,5141N 00434E
NL,MGS,Moergestel,5133N 00511E
NL,MKP,Moerkapelle,
NL,MSN,Moerstraten,5132N 00421E
NL,MOG,Molenaarsgraaf,
NL,MGT,Molengat,5303N 00439E
NL,MOL,Molenhoek,5146N 00552E
NL,MOT,Molenschot,5134N 00453E
NL,MLW,Molenwaard,5152N 00447E
NL,MWU,Molkwerum,5254N 00524E
NL,MNN,Monnickendam,
NL,MON,Monster,
NL,MTL,Montferland,5156N 00608E
NL,MNT,Montfoort,
NL,MOK,Mook,5145N 00553E
NL,MHK,Mookhoek,5145N 00437E
NL,MOO,Moordrecht,
NL,MUD,Muiden,5220N 00504E
NL,MDG,Muiderberg,5220N 00507E
NL,MUN,Munein,5315N 00555E
NL,MKE,Munnekeburen,5251N 00553E
NL,MKZ,Munnekezijl,5318N 00616E
NL,MTD,Muntendam,5308N 00652E
NL,MUS,Musselkanaal,5255N 00701E
NL,NAW,Naaldwijk,
NL,NAA,Naarden,
NL,NLG,Nagele,
NL,NEC,Neck,5231N 00455E
NL,NST,Nederasselt,5146N 00545E
NL,NBW,Neder-Betuwe,5156N 00534E
NL,ZBA,Nederhemert,5146N 00510E
NL,NDB,Nederhorst den Berg,5216N 00503E
NL,NRW,Nederweert,
NL,NEE,Neede,5208N 00637E
NL,NTJ,Neeltje Jans,5338N 00342E
NL,NER,Neer,
NL,NEJ,Neerijnen,5150N 00517E
NL,EER,Neeritter,5110N 00548E
NL,NES,Nes,5303N 00551E
NL,NSA,Nes aan de Amstel,5216N 00453E
NL,NSU,Nessersluis,5215N 00452E
NL,NTD,Netterden,5151N 00619E
NL,NXO,Nibbixwoud,5242N 00504E
NL,NAM,Nieuw-Amsterdam,5243N 00652E
NL,NIB,Nieuw-Bergen,5136N 00603E
NL,NB3,Nieuw-Buinen,5257N 00656E
NL,NIU,Nieuwdorp,5128N 00344E
NL,NBU,Nieuwe Brug,5222N 00440E
NL,NPK,Nieuwe Pekela,5305N 00659E
NL,NSB,Nieuwe Schans,5150N 00530E
NL,NSZ,Nieuwe Statenzijl,5314N 00712E
NL,NDI,Nieuwediep,5303N 00651E
NL,NWG,Nieuwegein,
NL,NHM,Nieuwehorne,5257N 00603E
NL,NIH,Nieuwenhagen,5054N 00602E
NL,NBG,Nieuwerbrug,5205N 00449E
NL,NRK,Nieuwerkerk,5142N 00354E
NL,NIE,Nieuwerkerk aan den IJssel,5158N 00437E
NL,N8W,Nieuwerkerke,5142N 00354E
NL,NSC,Nieuweschans,5311N 00712E
NL,NWT,Nieuwe-Tonge,5143N 00410E
NL,NWK,Nieuwkoop,
NL,NKU,Nieuwkuijk,5141N 00511E
NL,NUW,Nieuwland,5212N 00523E
NL,NIL,Nieuwland,5154N 00500E
NL,NLK,Nieuw-Lekkerland,5153N 00440E
NL,NWL,Nieuwleusen,5235N 00618E
NL,LSR,Nieuw-Loosdrecht,
NL,NMG,Nieuw-Millingen,5213N 00546E
NL,NWO,Nieuwolda,5315N 00659E
NL,NWP,Nieuwpoort,
NL,NSD,Nieuw-Scheemda,5312N 00656E
NL,NWS,Nieuwstadt,
NL,NWV,Nieuwveen,
NL,NVP,Nieuw-Vennep,5216N 00438E
NL,NVO,Nieuw-Vossemeer,5135N 00413E
NL,WEE,Nieuw-Weerdinge,5252N 00659E
NL,NZI,Niezijl,5316N 00621E
NL,NFK,Niftrik,5148N 00540E
NL,NGV,Nigtevecht,5217N 00502E
NL,NGA,Nijega,5308N 00601E
NL,NHE,Nijehaske,5257N 00553E
NL,NMD,Nijemirdum,5251N 00534E
NL,JEV,Nijeveen,5244N 00610E
NL,NZJ,Nijezijl,5300N 00537E
NL,NKK,Nijkerk,
NL,NKV,Nijkerkerveen,
NL,NIJ,Nijmegen,
NL,ZBG,Nijnsel,5133N 00529E
NL,NVD,Nijverdal,
NL,NIS,Nispen,
NL,NSS,Nisse,
NL,NBN,Nissewaard,5149N 00416E
NL,NTR,Nistelrode,5142N 00534E
NL,NGD,Nooit Gedacht,5258N 00640E
NL,NMT,Noordbeemster,5235N 00457E
NL,OOG,Noordbergum,5313N 00601E
NL,NOQ,Noord-Beveland,5135N 00345E
NL,EOR,Noordbroek,5312N 00652E
NL,NZ8,Noordeloos,5154N 00457E
NL,NDN,Noorden,5210N 00450E
NL,NOV,Noordenveld,5308N 00626E
NL,NWE,Noordgouwe,5142N 00357E
NL,NDH,Noordhoek,5139N 00432E
NL,NHR,Noordhorn,5326N 00634E
NL,NOP,Noordoostpolder,5243N 00545E
NL,NSW,Noord-Scharwoude,
NL,NWJ,Noordwelle,5143N 00348E
NL,NDW,Noordwijk,5310N 00615E
NL,NDL,Noordwijk aan Zee,5215N 00426E
NL,NOJ,Noordwijkerhout,
NL,NWD,Noordwolde,5253N 00608E
NL,NDP,Nootdorp,
NL,NRG,Norg,5303N 00627E
NL,NNN,Nuenen,
NL,NGN,Nuenen,5128N 00533E
NL,NUI,Nuis,
NL,NUL,Nuland,5143N 00526E
NL,NUD,Numansdorp,
NL,NNM,Nunhem,5114N 00557E
NL,NUN,Nunspeet,
NL,NTH,Nuth,
NL,OBD,Obdam,
NL,OCC,Ochten,
NL,ODK,Odijk,
NL,ODL,Odiliapeel,5139N 00542E
NL,ODN,Odoorn,5251N 00651E
NL,OGE,Oegstgeest,
NL,OGW,Offingawier,5302N 00542E
NL,OEL,Ohe en Laak,5107N 00551E
NL,OIL,Oirlo,5131N 00602E
NL,OIH,Oirschot,
NL,OIW,Oisterwijk,
NL,OBE,Olburgen,5202N 00607E
NL,OWI,Oldambt,5309N 00702E
NL,OLD,Oldeberkoop,
NL,OLB,Oldebroek,5226N 00553E
NL,ODD,Oldeholtpade,5254N 00603E
NL,OLE,Oldehove,5318N 00624E
NL,OLK,Oldemarkt,
NL,OLZ,Oldenzaal,
NL,OWE,Oldeouwer,5255N 00548E
NL,OSI,Olst,5220N 00607E
NL,OBK,Olst-Wijhe,5220N 00607E
NL,OML,Ommel,5125N 00545E
NL,OMM,Ommen,
NL,ORE,Ommeren,5156N 00529E
NL,OOW,Onderbanken,5058N 00559E
NL,OOY,Ooij,
NL,OGP,Ooltgensplaat,5141N 00421E
NL,OPT,Oost Gelre,5159N 00634E
NL,OBG,Oostburg,5120N 00330E
NL,OSD,Oostdijk,
NL,OOE,Oosteind,5138N 00454E
NL,OSB,Oosterbeek,
NL,OSM,Oosterbierum,5314N 00531E
NL,OER,Oosterblokker,5240N 00507E
NL,OOD,Oosterend,5305N 00453E
NL,OHN,Oosterhesselen,5245N 00644E
NL,OTH,Oosterhout,5153N 00550E
NL,OOS,Oosterhout,5139N 00453E
NL,OTL,Oosterland,5256N 00500E
NL,OLS,Oosterlittens,5308N 00539E
NL,OME,Oostermeer,5310N 00603E
NL,OTK,Oosterstreek,5255N 00610E
NL,OSW,Oosterwolde,5300N 00618E
NL,OHM,Oosthem,5301N 00536E
NL,OHZ,Oosthuizen,5234N 00500E
NL,OMH,Oostmahorn,5323N 00610E
NL,OST,Oostrum,
NL,OTR,Oostrum,5132N 00601E
NL,OSO,Oost-Souburg,5128N 00336E
NL,OOL,Ooststellingwerf,5300N 00618E
NL,OVN,Oostvoorne,
NL,NHO,Oostwoud,5244N 05505E
NL,OSZ,Oostzaan,5227N 00452E
NL,OOT,Ootmarsum,
NL,ZBI,Ooy,5152N 00555E
NL,OPE,Opeinde,5308N 00604E
NL,OPG,Opende,5310N 00612E
NL,OPH,Ophemert,5184N 00538E
NL,OPD,Opheusden,5156N 00538E
NL,OPL,Oploo,5136N 00553E
NL,ZBQ,Opmeer,5242N 00457E
NL,OPP,Opperdoes,5246N 00505E
NL,OUT,Opsterland,5304N 00605E
NL,OSP,Ospel,
NL,OSS,Oss,5146N 00532E
NL,OSH,Ossendrecht,5124N 00420E
NL,OZL,Ossenzijl,5248N 00555E
NL,ORL,Oterleek,5238N 00450E
NL,OUA,Oud Ade,5211N 00433E
NL,OGN,Oud Gein,
NL,A2Z,Oud-Alblas,5151N 00442E
NL,OBL,Oud-Beijerland,
NL,ODU,Ouddorp,5149N 00356E
NL,OBZ,Oude Bildtzijl,5318N 00543E
NL,OAT,Oude Ijsselstreek,5153N 00623E
NL,PRW,Oude Leije,5318N 00544E
NL,ZBH,Oude Leye,5317N 00543E
NL,OUM,Oude Meer,5217N 00446E
NL,6LN,Oude Niedorp,5243N 00452E
NL,ODP,Oude Pekela,
NL,OHW,Oude Schouw,5304N 00549E
NL,OWG,Oude Wetering,5234N 00602E
NL,OGA,Oudega,5300N 00533E
NL,OHE,Oudehaske,5257N 00552E
NL,OMR,Oudemirdum,5251N 00531E
NL,OMO,Oudemolen,5139N 00428E
NL,OBO,Oudenbosch,
NL,ODJ,Oudendijk,5236N 00458E
NL,ODH,Oudenhoorn,
NL,ORJ,Oudenrijn,5205N 00504E
NL,ODR,Ouderkerk aan de Amstel,5218N 00454E
NL,OAI,Ouderkerk aan den IJssel,5156N 00438E
NL,OHI,Oudeschild,5302N 00452E
NL,OSL,Oudesluis,5146N 00427E
NL,ODT,Oude-Tonge,
NL,ODW,Oudewater,
NL,OUG,Oud-Gastel,5135N 00428E
NL,OKP,Oudkarspel,5242N 00448E
NL,OLO,Oud-Loosdrecht,5213N 00505E
NL,OUD,Oudorp,5238N 00446E
NL,OSG,Oud-Sabbinge,5132N 00348E
NL,OVM,Oud-Vossemeer,
NL,OVR,Oud-Vroenhoven,5050N 00539E
NL,OZU,Oud-Zuilen,5208N 00504E
NL,OWK,Ouwerkerk,5138N 00359E
NL,OAS,Overasselt,5145N 00547E
NL,OVG,Overberg,5202N 00530E
NL,OOV,Overdinkel,5214N 00702E
NL,OVL,Overloon,5134N 00557E
NL,OSK,Overschild,5317N 00647E
NL,OVE,Overvecht,5207N 00507E
NL,OVV,Overveen,5223N 00436E
NL,OVZ,Ovezande,
NL,PHL,Panheel,5111N 00552E
NL,PNN,Pannerden,5153N 00603E
NL,PAN,Panningen,
NL,PAP,Papendrecht,
NL,PAT,Paterswolde,5310N 00634E
NL,PEE,Peel en Maas,5120N 00559E
NL,PET,Peest,5304N 00630E
NL,PIZ,Peize,5309N 00630E
NL,PEK,Pekela,5306N 00700E
NL,PER,Pernis,5153N 00423E
NL,PSE,Pesse,5246N 00627E
NL,PTT,Petten,
NL,ZBM,Philippine,5117N 00346E
NL,PSI,Piershil,5148N 00419E
NL,PZI,Pieterzijl,5317N 00616E
NL,PIJ,Pijnacker,
NL,PIN,Pijnacker-Nootdorp,5201N 00426E
NL,ZBN,Pingjum,5307N 00526E
NL,PDJ,Poederoijen,5147N 00505E
NL,PDK,Poeldijk,
NL,UTP,Polsbroek,5159N 04510E
NL,PTG,Poortugaal,5152N 00424E
NL,PVT,Poortvliet,
NL,PRB,Prinsenbeek,
NL,PUM,Purmerend,
NL,PUT,Putte,
NL,PTN,Putten,5215N 00536E
NL,PTK,Puttershoek,5148N 00434E
NL,QDS,Raalte,
NL,RAA,Raamsdonksveer,5142N 00454E
NL,RDK,Ramsdonk,5141N 00455E
NL,RPL,Ramspol,
NL,RAS,Ravenstein,
NL,REK,Reek,5145N 00541E
NL,RUW,Reeuwijk,
NL,REI,Reid,5313N 00535E
NL,REW,Reimerswaal,
NL,RNS,Renesse,5143N 00346E
NL,RNK,Renkum,
NL,RWD,Renswoude,5205N 00532E
NL,NLD,Ressen,5154N 00552E
NL,RET,Retranchement,5121N 00323E
NL,RDM,Reusel-De Mierden,5122N 00510E
NL,REU,Reuver,
NL,RHD,Rheden,
NL,RHE,Rhenen,
NL,RHO,Rhoon,
NL,RID,Ridderkerk,
NL,RED,Ried,5131N 00501E
NL,RIE,Riel,
NL,RTH,Riethoven,5121N 00523E
NL,RJE,Rijen,
NL,RJV,Rijkevoort,
NL,RSW,Rijnsaterwoude,5212N 00440E
NL,RBG,Rijnsburg,
NL,RIW,Rijnwaarden,5152N 00607E
NL,RWI,Rijpwetering,5212N 00435E
NL,RIJ,Rijs,5252N 00530E
NL,RYB,Rijsbergen,
NL,RSH,Rijsenhout,5215N 00443E
NL,RJS,Rijssen,
NL,RIH,Rijssen-Holten,5218N 00631E
NL,RYS,Rijswijk,
NL,RLA,Rilland,5125N 00411E
NL,RGT,Rinsumageest,5318N 00557E
NL,XXX,RIS Inland waterways,
NL,RTT,Ritthem,5127N 00338E
NL,RBO,Robbenoord,
NL,ROC,Rockanje,5152N 00404E
NL,ROD,Roden,
NL,ROR,Rodenrijs,
NL,RAV,Roelofarendsveen,
NL,ROE,Roerdalen,5109N 00600E
NL,OMD,Roermond,
NL,RG2,Rogat,5241N 00616E
NL,ROG,Roggel,
NL,ROL,Rolde,5259N 00638E
NL,RDS,Roodeschool,5325N 00646E
NL,RSL,Roompotsluis,
NL,RDH,Roordahuizum,5307N 00548E
NL,ROO,Roosendaal,5132N 00428E
NL,RST,Roosteren,5105N 00549E
NL,RMA,Rosmalen,
NL,GRM,Rossum,5148N 00520E
NL,RTM,Rotterdam,5155N 00430E
NL,RTU,Rottum,5256N 00554E
NL,REE,Rouveen,5237N 00611E
NL,ROZ,Rozenburg,
NL,RZG,Rozenburg,5217N 00444E
NL,RZD,Rozendaal,
NL,RCP,Rucphen,
NL,RUI,Ruinen,5246N 00621E
NL,RWO,Ruinerwold,5243N 00615E
NL,RUM,Rumpt,
NL,RTG,Rustenburg,5238N 00453E
NL,RUT,Rutten,5248N 00542E
NL,RRO,Ruurlo,5205N 00627E
NL,HAK,S Heer Arendskerke,5130N 00400E
NL,SVE,Saasveld,5220N 00649E
NL,SAB,Saba,1738N 06314W
NL,SMB,Sambeek,5138N 00558E
NL,STC,Santpoort-Noord,5226N 00438E
NL,SAP,Sappemeer,
NL,SVG,Sas van Gent,5114N 00348E
NL,SAS,Sassenheim,
